no,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2544,21.7225,20.315,541.5,806.25,0.003259607,Yes
2545,21.7,20.2475,533.75,802.5,0.003244231,Yes
2546,21.73,20.29333333,504,794.3333333,0.003257613,Yes
2547,21.79,20.3425,494,800.25,0.003277606,Yes
2548,21.7675,20.3175,496.5,806,0.003269036,Yes
2549,21.79,20.245,496.5,804.5,0.003261814,Yes
2550,21.79,20.295,504,801,0.003269913,Yes
2551,21.79,20.295,489,801.5,0.003269913,Yes
2552,21.79,20.2675,489,805,0.003265458,Yes
2553,21.79,20.23,518.6666667,802.3333333,0.003259385,Yes
2554,21.76,20.26,489,800.6666667,0.003258234,Yes
2555,21.79,20.2925,486.5,799.5,0.003269508,Yes
2556,21.79,20.245,471.5,806,0.003261814,Yes
2557,21.73,20.35666667,474,812.6666667,0.003267833,Yes
2558,21.745,20.34,484,816.5,0.003268155,Yes
2559,21.76,20.39,479,820.3333333,0.003279251,Yes
2560,21.7675,20.545,479,817.5,0.003305835,Yes
2561,21.79,20.39,479,811.3333333,0.0032853,Yes
2562,21.745,20.39,484,820.75,0.003276231,Yes
2563,21.745,20.4725,486.5,815.5,0.003289557,Yes
2564,21.745,20.445,499,821,0.003285115,Yes
2565,21.745,20.4425,511.5,821.5,0.003284711,Yes
2566,21.7,20.495,521.5,813,0.003284097,Yes
2567,21.73,20.35666667,504,801.6666667,0.003267833,Yes
2568,21.73,20.29,489,799,0.003257076,Yes
2569,21.7,20.35666667,500.6666667,799.6666667,0.003261815,Yes
2570,21.7,20.2675,511,797.25,0.003247453,Yes
2571,21.7,20.2225,500.25,789.75,0.003240205,Yes
2572,21.7,20.2,494,780.25,0.003236581,Yes
2573,21.7,20.16666667,497.3333333,782.3333333,0.003231212,Yes
2574,21.7,20.1,495.6666667,779.3333333,0.003220475,Yes
2575,21.7,20.14,492,773.5,0.003226917,Yes
2576,21.7,20.15,509,771.6666667,0.003228528,Yes
2577,21.7,20,509,769,0.00320437,Yes
2578,21.7,20,495.25,763,0.00320437,Yes
2579,21.7,20,499,760,0.00320437,Yes
2580,21.7,20.1,489,752,0.003220475,Yes
2581,21.7,20.125,481.25,757.5,0.003224501,Yes
2582,21.7,20.025,489,759,0.003208396,Yes
2583,21.7,20,377.75,757.75,0.00320437,Yes
2584,21.7,20.075,44,754.75,0.003216449,No
2585,21.7,20.075,60.25,755,0.003216449,No
2586,21.65,20.05,60.75,753.5,0.003202565,No
2587,21.65,20.05,57,760,0.003202565,No
2588,21.6,20,67,758,0.003184732,No
2589,21.6,20,66.5,751.75,0.003184732,No
2590,21.6,20,53,739.25,0.003184732,No
2591,21.53333333,19.96333333,58.33333333,732,0.003165854,No
2592,21.55,20,61.5,733,0.003174952,No
2593,21.525,20,48.5,723.5,0.003170072,No
2594,21.5,19.9725,62.5,720.25,0.003160825,No
2595,21.5,20,68.75,719.25,0.003165199,No
2596,21.5,19.9725,47,714.3333333,0.003160825,No
2597,21.4725,19.945,54.5,713.4,0.003151112,No
2598,21.445,19.89,50,708,0.003137064,No
2599,21.39,19.89,50,708.5,0.003126457,No
2600,21.39,19.89,52.33333333,701,0.003126457,No
2601,21.39,19.89,57,692.5,0.003126457,No
2602,21.39,19.89,81.25,688.75,0.003126457,No
2603,21.39,19.69666667,50,689.6666667,0.003095916,No
2604,21.34,19.7675,51.75,676.25,0.00309755,No
2605,21.29,19.72666667,58.33333333,671.3333333,0.00308161,No
2606,21.29,19.66666667,131.3333333,665.3333333,0.003072191,No
2607,21.29,19.745,293.5,662.25,0.003084488,Yes
2608,21.29,19.7,440,660,0.003077424,Yes
2609,21.29,19.625,483.75,662.5,0.00306565,Yes
2610,21.29,19.575,492.75,658.75,0.003057801,Yes
2611,21.29,19.6,499,659.25,0.003061725,Yes
2612,21.29,19.55,489,652,0.003053876,Yes
2613,21.29,19.6,479,653.5,0.003061725,Yes
2614,21.29,19.55,486.5,658.5,0.003053876,Yes
2615,21.29,19.4175,489,656,0.003033078,Yes
2616,21.29,19.525,490.25,652.5,0.003049952,Yes
2617,21.29,19.6,486.5,658.5,0.003061725,Yes
2618,21.39,19.5,495,665.25,0.003064852,Yes
2619,21.39,19.5,480.6666667,660,0.003064852,Yes
2620,21.39,19.5,485.25,663.25,0.003064852,Yes
2621,21.445,19.5,494,665,0.003075249,Yes
2622,21.5,19.5,500.6666667,668.6666667,0.003085676,Yes
2623,21.5,19.4725,508.5,667,0.003081303,Yes
2624,21.5,19.445,508.5,664,0.00307693,Yes
2625,21.5,19.4175,500.25,655.25,0.003072557,Yes
2626,21.5,19.4725,507.5,655.5,0.003081303,Yes
2627,21.5,19.445,516.5,659,0.00307693,Yes
2628,21.5,19.365,536.5,656.25,0.003064209,Yes
2629,21.5,19.39,514,659.5,0.003068184,Yes
2630,21.5,19.29,516.25,654,0.003052283,Yes
2631,21.5,19.315,546,647,0.003056258,No
2632,21.5,19.39,573,652.6666667,0.003068184,No
2633,21.55,19.34,560.75,663.75,0.003069662,No
2634,21.6,19.35666667,524,652,0.003081782,No
2635,21.6,19.29,537,653,0.003071115,No
2636,21.625,19.2225,548.75,649.5,0.003065023,No
2637,21.7,19.34,541.5,640,0.003098099,Yes
2638,21.64,19.31,549.4,645.5,0.003081885,Yes
2639,21.7,19.16666667,509,646,0.003070196,Yes
2640,21.675,19.125,523.75,637.25,0.003058786,Yes
2641,21.7,19.12,559.5,632.25,0.003062684,Yes
2642,21.63333333,19.03,549.25,623.25,0.003035734,Yes
2643,21.66666667,19.2,525.3333333,624,0.003069269,Yes
2644,21.7,19.2,535.5,633.5,0.003075562,Yes
2645,21.7,19.075,545.5,634.25,0.00305544,Yes
2646,21.7,19.1,551,626,0.003059464,Yes
2647,21.7225,19.1,586,629,0.003063696,Yes
2648,21.745,19.05,581.75,626.75,0.003059863,Yes
2649,21.76,19.06666667,557.6666667,626.6666667,0.003065375,Yes
2650,21.79,18.99333333,571,631,0.003059158,Yes
2651,21.79,19.05,555.5,629.75,0.00306833,Yes
2652,21.7675,19,525.25,625,0.003056012,Yes
2653,21.7675,19,543.75,626,0.003056012,Yes
2654,21.79,19,563.5,627,0.003060237,Yes
2655,21.79,19,551.6666667,630.6666667,0.003060237,Yes
2656,21.79,19.15,531,639.25,0.003084516,Yes
2657,21.76,19.03333333,553.3333333,642.3333333,0.00305999,Yes
2658,21.79,19.05,531.5,637,0.00306833,Yes
2659,21.79,19.1,546.5,654.5,0.003076423,Yes
2660,21.79,19.2,524,658.5,0.00309261,Yes
2661,21.79,19.2,509,669,0.00309261,Yes
2662,21.82333333,19.23,537.6666667,673,0.003103811,Yes
2663,21.89,19.32333333,524,680,0.003131738,Yes
2664,21.815,19.3675,543.25,683.5,0.003124517,Yes
2665,21.89,19.5,534.6666667,688.3333333,0.003160516,Yes
2666,21.89,19.55,526,709.75,0.003168661,Yes
2667,21.89,19.675,522,717.75,0.003189025,Yes
2668,21.89,19.5,549.5,717,0.003160516,Yes
2669,21.89,19.6,547.75,720.5,0.003176807,Yes
2670,21.89,19.76,552.3333333,731,0.003202874,Yes
2671,21.945,19.79,551,735.5,0.003218604,Yes
2672,22,19.79,538.3333333,735.6666667,0.003229478,Yes
2673,22,19.7175,555.25,733.25,0.003217586,Yes
2674,22,19.7675,570,724.75,0.003225787,Yes
2675,22,19.84,570,729,0.00323768,Yes
2676,22,19.87,535.5,738,0.003242601,Yes
2677,22,20,559.3333333,756.3333333,0.003263927,Yes
2678,22,20,566,763.75,0.003263927,Yes
2679,22.05,20.05,557.25,773.75,0.003282176,Yes
2680,22.06666667,20.06666667,562,766,0.003288276,Yes
2681,22.1,20.075,566.25,760,0.003296375,Yes
2682,22.1,20.13333333,567.6666667,767,0.003306005,Yes
2683,22.1,20.1975,562,768.5,0.003316597,Yes
2684,22.1,20.1,562,767.5,0.003300502,Yes
2685,22.1,20.13333333,554.3333333,767.6666667,0.003306005,Yes
2686,22.125,20.3175,556.75,769.25,0.003341523,Yes
2687,22.15,20.5,555,790,0.003376868,Yes
2688,22.16666667,20.46333333,543.6666667,799.6666667,0.003374239,Yes
2689,22.2,20.5,547,803.75,0.003387225,Yes
2690,22.2,20.445,539,804.5,0.003378088,Yes
2691,22.2,20.65,539,802.25,0.003412146,Yes
2692,22.2,20.7225,539,816.75,0.003424191,Yes
2693,22.2,20.55,538,812,0.003395532,Yes
2694,22.2,20.55,541.75,810.3333333,0.003395532,Yes
2695,22.2,20.7225,530.5,827,0.003424191,Yes
2696,22.175,20.745,534.25,830.25,0.003422685,Yes
2697,22.2,20.65,519,826,0.003412146,Yes
2698,22.2,20.625,526.75,822.5,0.003407992,Yes
2699,22.2,20.66333333,512,832,0.003414361,Yes
2700,22.2,20.745,513.5,840,0.00342793,Yes
2701,22.13333333,20.82333333,498.6666667,846,0.003426922,Yes
2702,22.16666667,20.85666667,528,853.3333333,0.003439455,Yes
2703,22.175,20.8975,528,857.5,0.003447985,Yes
2704,22.2,20.7,513,860,0.003420453,Yes
2705,22.2,20.945,523.5,863.5,0.003461162,Yes
2706,22.2,20.92,523.5,865,0.003457008,Yes
2707,22.2,21.1475,526,875,0.003494813,Yes
2708,22.2,21.245,523.5,882.5,0.003511017,Yes
2709,22.2,21.34,528.75,888.25,0.003526806,Yes
2710,22.2,21.3175,528.75,894,0.003523066,Yes
2711,22.2,21.29,528.6666667,895.3333333,0.003518496,Yes
2712,22.2,21.4175,518,893,0.003539687,Yes
2713,22.175,21.445,518,890,0.003538834,Yes
2714,22.16666667,21.46333333,518,898,0.003540069,Yes
2715,22.175,21.39,513.5,899.25,0.003529707,Yes
2716,22.2,21.5,513.5,896,0.0035534,Yes
2717,22.2,21.2925,518.75,902.5,0.003518911,Yes
2718,22.2,21.4,519,903.3333333,0.003536778,Yes
2719,22.2,21.445,509,904.5,0.003544258,Yes
2720,22.2,21.5,509,905,0.0035534,Yes
2721,22.2,21.575,512.75,910.75,0.003565866,Yes
2722,22.2,21.7675,509,915.25,0.003597866,Yes
2723,22.2,21.66666667,509,923.6666667,0.003581104,Yes
2724,22.2,21.7675,508.75,930,0.003597866,Yes
2725,22.15,21.745,514,930.5,0.003583133,Yes
2726,22.2,21.7,514,925.25,0.003586645,Yes
2727,22.16666667,21.76,509,920.3333333,0.003589282,Yes
2728,22.125,21.7475,499,922,0.003578061,Yes
2729,22.1,21.77,499,924,0.0035763,Yes
2730,22.1,21.49666667,499,919.3333333,0.003531142,Yes
2731,22.1,21.1475,499,893.5,0.003473466,Yes
2732,22.1,21.67,496.5,884.5,0.003559778,Yes
2733,22.1,21.84,499,914,0.003587865,Yes
2734,22.1,21.63333333,490.6666667,925,0.00355372,Yes
2735,22.1,21.1175,504,887,0.003468511,Yes
2736,22.1,21.575,500.25,884.25,0.003544083,Yes
2737,22.1,21.6,499,893.3333333,0.003548213,Yes
2738,22.1,21.625,496.5,895,0.003552343,Yes
2739,22.1,21.2925,489,889.75,0.003497416,Yes
2740,22.1,21.15,489,880.5,0.003473879,Yes
2741,22.075,21.2225,489,864.75,0.003480516,Yes
2742,22.1,21.2,481.5,863,0.003482138,Yes
2743,22.05,21.3975,484,868.5,0.003504003,Yes
2744,22.06666667,21.49333333,487.3333333,876.3333333,0.003523384,Yes
2745,22.075,21.3925,484,880.5,0.003508554,Yes
2746,22.03333333,21.56666667,487.3333333,883.6666667,0.003528255,Yes
2747,22.1,21.595,484,892,0.003547387,Yes
2748,22.1,21.225,494,884.5,0.003486267,Yes
2749,22.1,21.145,494,883.5,0.003473053,Yes
2750,22.1,21.32,490.25,876,0.003501959,Yes
2751,22.1,21.53333333,479,882.3333333,0.0035372,Yes
2752,22.1,21.3925,486.5,908.5,0.003513935,Yes
2753,22.1,21.16333333,479,892.3333333,0.003476081,Yes
2754,22.1,21.365,479,878.25,0.003509392,Yes
2755,22.1,21.06666667,479,870,0.003460116,Yes
2756,22.1,20.96333333,479,866.6666667,0.00344305,Yes
2757,22.1,21.26,479,863.3333333,0.003492048,Yes
2758,22.1,21.445,479,883.5,0.003522607,Yes
2759,22.1,21.46333333,479,896,0.003525636,Yes
2760,22.1,21.445,475.25,901.75,0.003522607,Yes
2761,22.1,21.2475,471.5,896.5,0.003489983,Yes
2762,22.06666667,21.06666667,464,876.3333333,0.003453053,Yes
2763,22.075,21.1725,467.75,865,0.00347227,Yes
2764,22.05,21.2425,474.5,872,0.003478479,Yes
2765,22,20.795,474.5,873.5,0.003394376,Yes
2766,22,20.96333333,478,854,0.003422005,Yes
2767,22,21.2425,474.5,865.25,0.003467829,Yes
2768,22,20.94,474.5,870.5,0.003418175,Yes
2769,22,21.15666667,478,858.6666667,0.003453739,Yes
2770,22.00833333,21.08416667,478.3,861.6333333,0.003443598,Yes
2771,22.01666667,21.01166667,478.6,864.6,0.003433446,Yes
2772,22,20.92,477,858.25,0.003414892,Yes
2773,21.9725,21.315,473,869.75,0.003473866,Yes
2774,22,21.15,469,877.75,0.003452645,Yes
2775,22,20.8675,469,867.75,0.003406275,Yes
2776,22,20.945,469,861,0.003418996,Yes
2777,22,21.32,469,866.5,0.003480552,Yes
2778,22,21.3925,469,880.75,0.003492454,Yes
2779,22,21.05,469,880,0.00343623,Yes
2780,22,21.2725,469,874,0.003472754,Yes
2781,21.96333333,21.46333333,469,885.6666667,0.00349621,Yes
2782,21.9725,21.3925,469,901.25,0.003486567,Yes
2783,21.96333333,21.29,469,893.6666667,0.003467818,Yes
2784,21.89,21.1725,469,886.5,0.003433088,Yes
2785,21.89,21.32333333,469,879,0.003457681,Yes
2786,21.9175,21.315,469,879,0.003462161,Yes
2787,21.89,21.39,469,884.25,0.003468552,Yes
2788,21.89,21.245,469,877,0.003444908,Yes
2789,21.89,21.22,469,875.75,0.003440832,Yes
2790,21.89,21.34,469,877,0.003460399,Yes
2791,21.89,21.29,461.5,879,0.003452246,Yes
2792,21.89,21.1725,454,871.75,0.003433088,Yes
2793,21.89,21.5225,454,880.5,0.003490158,Yes
2794,21.89,21.39,454,895.6666667,0.003468552,Yes
2795,21.89,21.2675,454,896,0.003448577,Yes
2796,21.865,21.32,459.25,883,0.003451835,Yes
2797,21.89,21.49666667,468,889,0.003485945,Yes
2798,21.865,21.3175,464.5,890.5,0.003451428,Yes
2799,21.79,21.53,468,897,0.003470005,Yes
2800,21.84,21.4425,464.5,913.75,0.003466454,Yes
2801,21.79,21.1975,464.5,902.5,0.003416121,Yes
2802,21.76,21.2,468,890.3333333,0.003410235,Yes
2803,21.745,21.1725,457,876,0.003402649,Yes
2804,21.79,21.445,464.5,890,0.003456229,Yes
2805,21.745,21.34,453.25,893,0.003429717,Yes
2806,21.73,21.29333333,453,891.6666667,0.003419022,Yes
2807,21.7225,21.5225,454.75,897.5,0.00345443,Yes
2808,21.7225,21.5225,460,903.75,0.00345443,Yes
2809,21.7,21.34,460,908.5,0.003420244,Yes
2810,21.73,21.56666667,460,907,0.003463155,Yes
2811,21.7225,21.525,460,910.5,0.003454834,Yes
2812,21.745,21.675,460,917.25,0.003483859,Yes
2813,21.79,21.6,460,926.5,0.00348135,Yes
2814,21.79,21.55,460,925,0.003473246,Yes
2815,21.79,21.63333333,460,921.6666667,0.003486752,Yes
2816,21.7675,21.7675,460,934,0.003503651,Yes
2817,21.7675,21.865,460,947.25,0.003519434,Yes
2818,21.79,21.82333333,460,953,0.003517549,Yes
2819,21.79,21.8175,460,959,0.003516603,Yes
2820,21.79,21.945,460,959.5,0.003537271,Yes
2821,21.7675,21.6975,444,962,0.003492321,Yes
2822,21.76,21.82666667,449.3333333,944,0.00351161,Yes
2823,21.7225,21.8925,444,953.5,0.003514152,Yes
2824,21.745,21.815,444,949,0.003506488,Yes
2825,21.7,21.82333333,444,948.6666667,0.003498145,Yes
2826,21.745,21.815,444,952.75,0.003506488,Yes
2827,21.7225,21.97,444,951.25,0.003526663,Yes
2828,21.79,22.05,444,961.5,0.003554292,Yes
2829,21.79,21.775,444,964.25,0.003509714,Yes
2830,21.7675,21.745,444,951,0.003500009,Yes
2831,21.79,21.79333333,444,945.6666667,0.003512686,Yes
2832,21.79,21.7225,444,936,0.003501205,Yes
2833,21.7675,21.79,444,935,0.003507293,Yes
2834,21.79,21.745,444,938,0.003504852,Yes
2835,21.7675,21.8175,444,926.75,0.003511745,Yes
2836,21.7675,21.89,444,932,0.00352348,Yes
2837,21.79,21.79,447.4,942,0.003512146,Yes
2838,21.79,21.79,450.6666667,935,0.003512146,Yes
2839,21.79,21.79,449,937.5,0.003512146,Yes
2840,21.79,21.65,438,927.25,0.003489454,Yes
2841,21.79,21.6,438,916.5,0.00348135,Yes
2842,21.79,21.745,438,914,0.003504852,Yes
2843,21.79,21.7,441,910,0.003497558,Yes
2844,21.79,21.65,437.25,923,0.003489454,Yes
2845,21.84,21.65,436.5,918.75,0.003500188,Yes
2846,21.84,21.6,429,904,0.003492059,Yes
2847,21.79,21.395,432.75,901,0.003448126,Yes
2848,21.79,21.6,438,893,0.00348135,Yes
2849,21.79,21.6225,438,885.5,0.003484997,Yes
2850,21.745,21.575,438,890,0.003467696,Yes
2851,21.7225,21.5475,438,886.5,0.003458465,Yes
2852,21.7,21.42666667,441,887,0.003434211,Yes
2853,21.7,21.525,438,883.25,0.003450059,Yes
2854,21.7,21.445,438,874,0.003437165,Yes
2855,21.7,21.575,447,874,0.003458117,Yes
2856,21.7,21.53333333,447,871.6666667,0.003451402,Yes
2857,21.7,21.6,447,879.25,0.003462147,Yes
2858,21.7,21.516,441.4,872.75,0.003448608,Yes
2859,21.7,21.36,447,868.5,0.003423467,Yes
2860,21.7,21.5,443.5,859.75,0.00344603,Yes
2861,21.7,21.2675,433,848.25,0.00340856,Yes
2862,21.66666667,21.39,433,843,0.003421283,Yes
2863,21.625,21.315,433,849,0.003400496,Yes
2864,21.6,21.39,433,841.6666667,0.003407283,Yes
2865,21.6,21.39,433,847.5,0.003407283,Yes
2866,21.6,21.34,433,844.25,0.003399275,Yes
2867,21.6,21.32333333,433,844.3333333,0.003396605,Yes
2868,21.6,21.29,433,838.75,0.003391267,Yes
2869,21.6,21.29,433,831.6666667,0.003391267,Yes
2870,21.6,21.2675,433,822.25,0.003387663,Yes
2871,21.6,21.2,433,817.5,0.003376853,Yes
2872,21.6,21.13333333,433,819,0.003366176,Yes
2873,21.6,21.13333333,433,817.6666667,0.003366176,Yes
2874,21.6,21.2,433,818,0.003376853,Yes
2875,21.625,21.2225,433,819.75,0.003385659,Yes
2876,21.65,21.2,433,819.5,0.003387254,Yes
2877,21.66666667,21.22666667,433,813,0.003395015,Yes
2878,21.65,21.125,433,811.75,0.003375206,Yes
2879,21.675,21.175,433,813.75,0.003388442,Yes
2880,21.7,21.125,433,812,0.003385597,Yes
2881,21.7,21.05,433,801,0.003373512,Yes
2882,21.63333333,20.96333333,433,801,0.003345806,Yes
2883,21.675,21.175,433,798.75,0.003388442,Yes
2884,21.7,21.08,433,805.75,0.003378346,Yes
2885,21.7,20.89,433,802.25,0.003347732,Yes
2886,21.625,20.9975,433,791.5,0.003349571,Yes
2887,21.65,20.9175,433,790.5,0.003341874,Yes
2888,21.65,20.89,433,780.5,0.003337457,Yes
2889,21.7,20.9175,433,781,0.003352163,Yes
2890,21.7,20.96333333,433,780.3333333,0.003359548,Yes
2891,21.7,20.85666667,433,778,0.003342362,Yes
2892,21.7,20.865,433,778.5,0.003343704,Yes
2893,21.7,20.945,433,780.75,0.003356594,Yes
2894,21.7,20.84,433,772,0.003339676,Yes
2895,21.7,20.89,433,777,0.003347732,Yes
2896,21.7,20.89,426,780.5,0.003347732,Yes
2897,21.7,20.84,0,778.5,0.003339676,No
2898,21.675,20.9725,0,781.25,0.003355863,No
2899,21.65,20.795,0,780.5,0.003322199,No
2900,21.6,20.6,0,775.5,0.003280778,No
2901,21.53333333,20.7,0,763.3333333,0.003283294,No
2902,21.5,20.6,0,758,0.003260653,No
2903,21.5,20.7,0,750.5,0.003276565,No
2904,21.5,20.7,0,746,0.003276565,No
2905,21.5,20.65,0,750,0.003268609,No
2906,21.5,20.7,0,740,0.003276565,No
2907,21.445,20.6,0,738.5,0.00324963,No
2908,21.39,20.5,0,730.6666667,0.003222838,No
2909,21.39,20.5,0,725.5,0.003222838,No
2910,21.39,20.5,0,724,0.003222838,No
2911,21.39,20.5,0,722.5,0.003222838,No
2912,21.39,20.5,0,719,0.003222838,No
2913,21.32333333,20.5,0,711,0.003209626,No
2914,21.32333333,20.5,0,703.6666667,0.003209626,No
2915,21.29,20.5,0,703,0.003203039,No
2916,21.29,20.39333333,0,704.3333333,0.003186287,No
2917,21.29,20.29,0,689,0.00317006,No
2918,21.2,20.29,0,686.5,0.003152515,No
2919,21.2,20.245,0,674.5,0.003145488,No
2920,21.2,20.15,0,672,0.003130654,No
2921,21.2,20.2,0,666.5,0.003138461,No
2922,21.175,20.2,0,664.75,0.003133625,No
2923,21.1,20.15,0,664.5,0.003111395,No
2924,21.1,20.2,0,661,0.003119155,No
2925,21.1,20.2,0,649.5,0.003119155,No
2926,21.1,20.1,0,647,0.003103636,No
2927,21.1,20.1,0,645.5,0.003103636,No
2928,21.05,20.05,0,644,0.003086335,No
2929,21,20,0,636.5,0.003069109,No
2930,21,20,0,630.5,0.003069109,No
2931,21,20,0,626,0.003069109,No
2932,21,20,0,625,0.003069109,No
2933,21,20,0,625.5,0.003069109,No
2934,21,19.945,0,624,0.003060627,No
2935,21,19.89,0,614,0.003052146,No
2936,20.89,20,0,616.5,0.003048317,No
2937,20.92666667,20,0,609.6666667,0.003055233,No
2938,21,19.89333333,0,607.5,0.00305266,No
2939,21,19.89,0,602,0.003052146,No
2940,21,19.89,0,598,0.003052146,No
2941,20.89,19.79,0,595.5,0.003016154,No
2942,21,19.79,0,593,0.003036726,No
2943,20.89,19.79,0,592,0.003016154,No
2944,20.89,19.79,0,582,0.003016154,No
2945,20.89,19.79,0,581.6666667,0.003016154,No
2946,20.89,19.79,0,576.5,0.003016154,No
2947,20.945,19.79,0,572.5,0.003026424,No
2948,20.89,19.79,0,575.5,0.003016154,No
2949,20.89,19.745,0,578.5,0.003009263,No
2950,21,19.79,0,578,0.003036726,No
2951,20.945,19.7,0,572.5,0.003012594,No
2952,20.96333333,19.63333333,0,574.3333333,0.003005753,No
2953,20.945,19.695,0,570,0.003011826,No
2954,21,19.5,0,569,0.002992012,No
2955,20.89,19.65,0,562,0.002994714,No
2956,20.89,19.5,0,562,0.002971745,No
2957,20.79,19.6,0,550,0.002968643,No
2958,20.84,19.65,0,551,0.002985471,No
2959,20.79,19.6,0,551.6666667,0.002968643,No
2960,20.79,19.6,0,547,0.002968643,No
2961,20.79,19.5,0,537,0.002953425,No
2962,20.7,19.39,0,532.5,0.002920377,No
2963,20.79,19.5,0,533,0.002953425,No
2964,20.745,19.445,0,536,0.002936867,No
2965,20.7,19.42666667,0,530,0.002925925,No
2966,20.7,19.4725,0,531.4,0.002932861,No
2967,20.7,19.445,0,520,0.002928699,No
2968,20.7,19.39,0,521.5,0.002920377,No
2969,20.7,19.5,0,528.5,0.002937022,No
2970,20.7,19.5,0,530,0.002937022,No
2971,20.63333333,19.32333333,0,523.6666667,0.002898301,No
2972,20.6,19.29,0,525,0.002887311,No
2973,20.6,19.34,0,523,0.00289483,No
2974,20.6,19.35666667,0,525,0.002897336,No
2975,20.6,19.29,0,517.5,0.002887311,No
2976,20.6,19.39,0,519.5,0.002902349,No
2977,20.63333333,19.39,0,519.3333333,0.002908347,No
2978,20.6,19.29,0,516,0.002887311,No
2979,20.6,19.29,0,516,0.002887311,No
2980,20.65,19.29,0,513.5,0.002896266,No
2981,20.6,19.29,0,509.5,0.002887311,No
2982,20.5,19.29,0,502,0.002869474,No
2983,20.5,19.29,0,503,0.002869474,No
2984,20.5,19.29,0,501,0.002869474,No
2985,20.39,19.245,0,500.5,0.002843287,No
2986,20.34,19.29,0,498,0.002841138,No
2987,20.39,19.445,0,499,0.002872972,No
2988,20.39,19.29,0,497,0.002849966,No
2989,20.39,19.34,0,498,0.002857387,No
2990,20.39,19.29,0,492,0.002849966,No
2991,20.5,19.29,0,492.5,0.002869474,No
2992,20.5,19.29,0,491.5,0.002869474,No
2993,20.445,19.245,0,492,0.002853004,No
2994,20.39,19.29,0,490.5,0.002849966,No
2995,20.39,19.34,0,492,0.002857387,No
2996,20.5,19.34,0,489.5,0.002876947,No
2997,20.445,19.29,0,488,0.002859706,No
2998,20.39,19.29,0,484.5,0.002849966,No
2999,20.39,19.245,0,485.5,0.002843287,No
3000,20.445,19.29,0,481.5,0.002859706,No
3001,20.5,19.29,0,484,0.002869474,No
3002,20.5,19.29,0,483,0.002869474,No
3003,20.5,19.29,0,479,0.002869474,No
3004,20.5,19.245,0,483,0.00286275,No
3005,20.5,19.26,0,479,0.002864991,No
3006,20.5,19.2,0,481,0.002856025,No
3007,20.39,19.2,0,477,0.002836609,No
3008,20.39,19.2,0,475,0.002836609,No
3009,20.39,19.29,0,474,0.002849966,No
3010,20.39,19.245,0,476,0.002843287,No
3011,20.39,19.2,0,472,0.002836609,No
3012,20.39,19.2,0,474,0.002836609,No
3013,20.39,19.2,0,479,0.002836609,No
3014,20.39,19.2,0,476,0.002836609,No
3015,20.39,19.245,0,476.5,0.002843287,No
3016,20.39,19.2,0,472.3333333,0.002836609,No
3017,20.39,19.245,0,473,0.002843287,No
3018,20.39,19.2,0,471,0.002836609,No
3019,20.445,19.2,0,471.5,0.002846302,No
3020,20.5,19.2,0,467,0.002856025,No
3021,20.5,19.2,0,455,0.002856025,No
3022,20.445,19.15,0,458.5,0.002838856,No
3023,20.39,19.1,0,462,0.002821768,No
3024,20.39,19.1,0,465,0.002821768,No
3025,20.39,19.2,0,468.5,0.002836609,No
3026,20.39,19.1,0,463,0.002821768,No
3027,20.39,19.1,0,458.5,0.002821768,No
3028,20.39,19.2,0,454,0.002836609,No
3029,20.39,19.15,0,462,0.002829188,No
3030,20.39,19.1,0,463.3333333,0.002821768,No
3031,20.39,19.1,0,458,0.002821768,No
3032,20.29,19.16666667,0,460,0.002814142,No
3033,20.29,19.2,0,457,0.002819058,No
3034,20.29,19.1,0,466,0.00280431,No
3035,20.29,19.2,0,465.5,0.002819058,No
3036,20.29,19.2,0,461.5,0.002819058,No
3037,20.2675,19.175,0,458,0.002811441,No
3038,20.245,19.245,0,464,0.002817811,No
3039,20.245,19.245,0,465.5,0.002817811,No
3040,20.29,19.245,0,464,0.002825696,No
3041,20.245,19.245,0,459.5,0.002817811,No
3042,20.29,19.245,0,455.5,0.002825696,No
3043,20.29,19.2,0,454,0.002819058,No
3044,20.29,19.2,0,457.6666667,0.002819058,No
3045,20.29,19.2,0,462,0.002819058,No
3046,20.29,19.2,0,457,0.002819058,No
3047,20.26,19.19666667,0,458.6666667,0.002813321,No
3048,20.29,19.29,0,459,0.002832333,No
